Names	total	elements
		ETNP14_68maa_PROKKA_191283
		ETNP14_68maa_PROKKA_93909
		ETNP_100m_particle_PROKKA_44912
		ETNP_140m_PROKKA_01855
		ETNP14_120maa_PROKKA_54158
		ETNP_90m_PROKKA_63045
		ETNP14_120maa_PROKKA_62363
		ETNP14_68maa_PROKKA_53527
		ETNP_120m_PROKKA_153248
		ETNP_110m_PROKKA_47631
		ETNP_100m_particle_PROKKA_97369
		ETNP_90m_PROKKA_197018
		ETNP_110m_PROKKA_17550
		ETNP14_68maa_PROKKA_125464
		ETNP14_120mac_PROKKA_73762
		ETNP_120m_PROKKA_230355
		NP_300m_PROKKA_27508
		ETNP_70m_PROKKA_91076
		WP_042850333
		ETNP14_68maa_PROKKA_64831
		ETNP14_68maa_PROKKA_165371
		ETNP_120m_PROKKA_193353
		ETNP_160m_PROKKA_206881
		ETNP_100m_PROKKA_58663
		ETNP_90m_PROKKA_136102
		ETNP_140m_PROKKA_40313
		ETNP14_68maa_PROKKA_78816
		ETNP14_68maa_PROKKA_68350
		ETNP_120m_PROKKA_91980
		NP_30m_PROKKA_11817
		WP_011819053
		ETNP_90m_PROKKA_180048
		NP_85m_PROKKA_40480
		ETNP_110m_PROKKA_33928
		ETNP_100m_PROKKA_59578
		ETNP_100m_PROKKA_20384
		ETNP_120m_PROKKA_236375
		ETNP_160m_PROKKA_206303
		ETNP14_68maa_PROKKA_182361
		ETNP_100m_particle_PROKKA_128035
		ETNP_300m_PROKKA_165422
		ETNP_100m_PROKKA_96014
		NP_85m_PROKKA_06676
		ETNP_140m_PROKKA_159829
		ETNP_160m_PROKKA_02087
		ETNP14_68mB_PROKKA_150712
		ETNP14_68maa_PROKKA_07611
		ETNP_100m_PROKKA_20700
		ETNP_120m_free_PROKKA_147575
		ETNP_90m_PROKKA_58146
		ETNP_90m_PROKKA_172637
		ETNP_140m_PROKKA_154199
		ETNP14_120maa_PROKKA_113527
		NP_100m_PROKKA_10917
		WP_048498475
		ETNP_140m_PROKKA_19165
		ETNP_120m_PROKKA_244526
		ETNP_100m_PROKKA_74032
		ETNP_90m_PROKKA_11722
		ETNP_300m_PROKKA_153557
		ETNP_120m_PROKKA_142036
		ETNP_120m_PROKKA_262541
		WP_036914908
		ETNP_120m_PROKKA_107315
		ETNP_90m_PROKKA_154186
		ETNP_90m_PROKKA_186727
		NP_30m_PROKKA_08351
		WP_038654094
		ETNP14_68mB_PROKKA_26370
		NP_30m_PROKKA_07332
		ETNP14_68maa_PROKKA_25273
		ETNP_90m_PROKKA_94809
		ETNP_90m_PROKKA_193789
		WP_011825214
		ETNP_120m_PROKKA_317268
		ETNP_120m_particle_PROKKA_168206
		XP_002179505
		ETNP_120m_free_PROKKA_187241
		WP_038545800
		ETNP14_68mB_PROKKA_30763
		ETNP_120m_PROKKA_203243
		ETNP_90m_PROKKA_188887
		ETNP_70m_PROKKA_54543
		ETNP_90m_PROKKA_30580
		ETNP_90m_PROKKA_124389
		WP_041384819
		WP_011131077
		ETNP_100m_particle_PROKKA_14407
		ETNP_120m_PROKKA_235908
		ETNP_100m_PROKKA_36244
		ETNP_90m_PROKKA_124007
		ETNP_160m_PROKKA_228143
		ETNP_120m_free_PROKKA_324462
		ETNP14_68maa_PROKKA_137358
		ETNP14_120mab_PROKKA_56798
		ETNP_100m_particle_PROKKA_01677
		ETNP14_68mB_PROKKA_50287
		ETNP14_68maa_PROKKA_158312
		ETNP_160m_PROKKA_214350
		NP_85m_PROKKA_13246
		ETNP_100m_particle_PROKKA_86548
		ETNP_90m_PROKKA_74262
		ETNP_100m_PROKKA_88925
		XP_002180198
		ETNP_110m_PROKKA_43766
		ETNP_300m_PROKKA_122945
		ETNP_90m_PROKKA_179817
		ETNP_120m_PROKKA_94033
		ETNP_100m_particle_PROKKA_52695
		ETNP_100m_particle_PROKKA_135112
		ETNP14_68mB_PROKKA_19001
		ETNP_120m_PROKKA_239303
		ETNP_70m_PROKKA_120394
		ETNP_120m_free_PROKKA_91848
		ETNP_100m_particle_PROKKA_51733
		WP_011129692
		ETNP14_68maa_PROKKA_100518
		ETNP_120m_PROKKA_163751
		ETNP_120m_PROKKA_55155
		WP_011295240
		ETNP_90m_PROKKA_166462
		NP_85m_PROKKA_13642
		ETNP14_68mB_PROKKA_64035
		WP_042851104
		ETNP_100m_PROKKA_97767
		ETNP_100m_particle_PROKKA_144421
		ETNP_120m_PROKKA_95175
		ETNP_100m_particle_PROKKA_94903
		ETNP_120m_PROKKA_47453
		ETNP_110m_PROKKA_26209
		ETNP_120m_PROKKA_191601
		ETNP_100m_PROKKA_30766
		ETNP_120m_particle_PROKKA_140139
		WP_050751600
		ETNP_120m_PROKKA_50360
		WP_011131101
		WP_036912325
		ETNP14_68maa_PROKKA_113506
		ETNP_110m_PROKKA_05202
		EJK68681
		ETNP_110m_PROKKA_46656
		ETNP_90m_PROKKA_88943
		ETNP14_68mB_PROKKA_146842
		ETNP14_120maa_PROKKA_05544
		WP_011127181
		ETNP_120m_PROKKA_20159
		ETNP14_120mab_PROKKA_34914
		ETNP14_120mab_PROKKA_149998
		XP_003058519
		ETNP_180m_PROKKA_54803
		WP_002806275
		ETNP_100m_particle_PROKKA_90903
		NP_85m_PROKKA_17755
		ETNP_140m_PROKKA_42152
		ETNP_90m_PROKKA_202569
		WP_038654216
		ETNP_120m_particle_PROKKA_09925
		ETNP14_68maa_PROKKA_146431
		ETNP_120m_PROKKA_201607
		ETNP_100m_PROKKA_51786
		ETNP_110m_PROKKA_09551
		ETNP14_68maa_PROKKA_73806
		ETNP_90m_PROKKA_195633
		ETNP_90m_PROKKA_141250
		ETNP14_120maa_PROKKA_113456
		ETNP_180m_PROKKA_27630
		ETNP_120m_free_PROKKA_86902
		ETNP_100m_particle_PROKKA_06864
		ETNP_90m_PROKKA_141262
		WP_036911385
		ETNP_120m_free_PROKKA_129063
		WP_038546379
		WP_006171932
		WP_018970604
		ETNP_100m_PROKKA_94013
		ETNP_90m_PROKKA_64993
		NP_100m_PROKKA_20714
		ETNP_100m_particle_PROKKA_43440
		ETNP_100m_PROKKA_23396
		ETNP_300m_PROKKA_181318
		ETNP_100m_particle_PROKKA_68767
		ETNP14_68mB_PROKKA_27522
		ETNP14_120mab_PROKKA_162942
		ETNP_120m_free_PROKKA_182392
		ETNP_100m_particle_PROKKA_106873
		WP_011131367
		ETNP_140m_PROKKA_30187
		ETNP_100m_PROKKA_69765
		ETNP_120m_PROKKA_172531
		WP_011129948
		ETNP_120m_particle_PROKKA_46067
		NP_100m_PROKKA_05517
		XP_002179286
		ETNP_140m_PROKKA_101160
		ETNP14_68mB_PROKKA_138015
		ETNP_120m_PROKKA_24357
		NP_85m_PROKKA_10137
		NP_85m_PROKKA_40167
		ETNP_100m_PROKKA_21902
		ETNP_120m_PROKKA_172309
		WP_011130849
		ETNP_90m_PROKKA_41376
		WP_006171952
		ETNP_300m_PROKKA_129147
		ETNP_120m_PROKKA_54126
		ETNP_120m_PROKKA_50926
		ETNP14_120mab_PROKKA_65627
		ETNP_120m_PROKKA_35559
		ETNP14_68maa_PROKKA_102613
		XP_002180656
		ETNP_100m_PROKKA_87042
		NP_85m_PROKKA_16965
		ETNP_120m_free_PROKKA_55473
		ETNP_100m_PROKKA_43139
		ETNP14_68maa_PROKKA_143565
		ETNP_110m_PROKKA_13764
		NP_30m_PROKKA_04904
		ETNP_90m_PROKKA_146764
		ETNP14_68mB_PROKKA_108220
		ETNP_100m_PROKKA_36755
		ETNP_100m_particle_PROKKA_140021
		ETNP_100m_PROKKA_76703
		ETNP_90m_PROKKA_57376
		ETNP_160m_PROKKA_161517
		ETNP14_120mac_PROKKA_71422
		ETNP_110m_PROKKA_45430
		ETNP_140m_PROKKA_143912
		ETNP_120m_particle_PROKKA_36613
		ETNP_120m_PROKKA_145483
		ETNP_100m_particle_PROKKA_77376
		XP_003080759
		ETNP_90m_PROKKA_61191
		NP_85m_PROKKA_19568
		ETNP_120m_PROKKA_90221
		KKU19881
		ETNP_110m_PROKKA_14186
		ETNP_100m_particle_PROKKA_43054
		ETNP14_68maa_PROKKA_181927
		ETNP_90m_PROKKA_150919
		ETNP_140m_PROKKA_143729
		ETNP_120m_PROKKA_104890
		ETNP_90m_PROKKA_214077
		ETNP_140m_PROKKA_75689
		ETNP_180m_PROKKA_70845
		ETNP_90m_PROKKA_156293
		ETNP_90m_PROKKA_144555
		NP_85m_PROKKA_14928
		EJK49658
		ETNP14_120maa_PROKKA_59144
		NP_85m_PROKKA_25077
		ETNP14_68maa_PROKKA_85046
		ETNP_160m_PROKKA_218540
		ETNP_160m_PROKKA_92744
		ETNP14_68mB_PROKKA_124260
		ETNP_160m_PROKKA_72073
		ETNP_100m_particle_PROKKA_103758
		WP_014473290
		ETNP_90m_PROKKA_138320
		NP_85m_PROKKA_20470
		WP_011131035
		WP_015897137
		XP_002183736
		WP_011127385
		ETNP_90m_PROKKA_24349
		ETNP_110m_PROKKA_48098
		ETNP_120m_PROKKA_239313
		ETNP_90m_PROKKA_59218
		NP_85m_PROKKA_18083
		ETNP_140m_PROKKA_148186
		ETNP14_68maa_PROKKA_164197
		ETNP_120m_free_PROKKA_280205
		WP_011130909
		ETNP_120m_free_PROKKA_52249
		ETNP14_120mac_PROKKA_78341
		ETNP_90m_PROKKA_193993
		ETNP_90m_PROKKA_137321
		ETNP14_120mab_PROKKA_93722
		ETNP14_68maa_PROKKA_184217
		ETNP14_68mB_PROKKA_120887
		ETNP_90m_PROKKA_183897
		ETNP_180m_PROKKA_176533
		ETNP_100m_particle_PROKKA_44911
		ETNP_120m_particle_PROKKA_125531
		ETNP_100m_particle_PROKKA_120141
		ETNP_120m_PROKKA_274418
		ETNP_100m_particle_PROKKA_11753
		ETNP14_68maa_PROKKA_186710
		ETNP_90m_PROKKA_200880
		ETNP_90m_PROKKA_191785
		ETNP_100m_particle_PROKKA_00928
		NP_85m_PROKKA_11773
		ETNP_100m_PROKKA_50420
		ETNP_300m_PROKKA_74309
		XP_003061756
		KUK93587
		NP_30m_PROKKA_09697
		ETNP_100m_PROKKA_81257
		ETNP_100m_PROKKA_46737
		ETNP_90m_PROKKA_51357
		ETNP_100m_particle_PROKKA_64892
		ETNP14_68maa_PROKKA_170463
		WP_036912722
		WP_011294568
		ETNP_110m_PROKKA_01759
		ETNP_70m_PROKKA_13039
		ETNP_100m_PROKKA_95633
		ETNP14_68mB_PROKKA_95524
		NP_100m_PROKKA_10077
		ETNP_100m_PROKKA_46139
		ETNP_160m_PROKKA_179873
		ETNP_140m_PROKKA_71410
		WP_036911828
		WP_052041148
		NP_85m_PROKKA_30817
		ETNP_100m_PROKKA_27346
		ETNP_90m_PROKKA_104753
		ETNP_100m_PROKKA_52706
		WP_036912725
		ETNP14_68maa_PROKKA_85196
		ETNP_90m_PROKKA_24753
		ETNP_120m_PROKKA_22820
		WP_007099573
		ETNP_100m_PROKKA_18390
		ETNP_90m_PROKKA_82892
		ETNP_160m_PROKKA_97144
		ETNP14_120mab_PROKKA_113103
		ETNP_90m_PROKKA_17321
		NP_300m_PROKKA_27730
		ETNP14_68maa_PROKKA_130089
		ETNP_90m_PROKKA_127932
		XP_002179851
		ETNP_120m_free_PROKKA_170706
		ETNP_110m_PROKKA_50493
		ETNP_120m_PROKKA_301981
		ETNP_100m_particle_PROKKA_82180
		ETNP14_68maa_PROKKA_139945
		ETNP14_120mab_PROKKA_36093
		ETNP_100m_particle_PROKKA_19093
		ETNP_100m_PROKKA_21464
		ETNP_110m_PROKKA_33158
		NP_85m_PROKKA_12751
		ETNP14_68mB_PROKKA_137257
		ETNP_160m_PROKKA_28050
		ETNP_90m_PROKKA_128676
		NP_85m_PROKKA_31666
		ETNP_110m_PROKKA_12720
		ETNP14_68maa_PROKKA_162902
		ETNP_140m_PROKKA_156431
		ETNP_100m_particle_PROKKA_37333
		WP_036915921
		ETNP_120m_PROKKA_210011
		XP_003082036
		WP_038545444
		ETNP_110m_PROKKA_29371
		ETNP_120m_PROKKA_16589
		ETNP14_120mac_PROKKA_83221
		ETNP_120m_PROKKA_317269
		ETNP_90m_PROKKA_78523
		ETNP_100m_PROKKA_58694
		ETNP_100m_PROKKA_13914
		ETNP_100m_PROKKA_41672
		XP_002180197
		NP_300m_PROKKA_17582
		ETNP_90m_PROKKA_39243
		ETNP_120m_particle_PROKKA_100221
		ETNP_100m_particle_PROKKA_44443
		WP_038543222
		WP_041384810
		ETNP_160m_PROKKA_30292
		ETNP_60m_PROKKA_17178
		WP_011128993
		ETNP_90m_PROKKA_73488
		ETNP14_68mB_PROKKA_42367
		ETNP_120m_PROKKA_241364
		ETNP_90m_PROKKA_149067
		ETNP_90m_PROKKA_43417
		WP_011128712
		ETNP_160m_PROKKA_172610
		ETNP_70m_PROKKA_11459
		ETNP_180m_PROKKA_186130
		ETNP_120m_PROKKA_22832
		ETNP14_68maa_PROKKA_120527
		ETNP_100m_PROKKA_91385
		NP_85m_PROKKA_14190
		ETNP_120m_PROKKA_78196
		ETNP_110m_PROKKA_11629
		ETNP14_120mab_PROKKA_26998
		ETNP_100m_PROKKA_72933
		WP_007403030
		ETNP_120m_PROKKA_238092
		WP_011127357
		ETNP_140m_PROKKA_11570
		ETNP_70m_PROKKA_51244
		ETNP_100m_PROKKA_20702
		ETNP_110m_PROKKA_44967
		ETNP14_68mB_PROKKA_32663
		ETNP_120m_free_PROKKA_243017
		ETNP_160m_PROKKA_80027
		ETNP_140m_PROKKA_102512
		ETNP_100m_particle_PROKKA_32176
		ETNP14_120maa_PROKKA_122977
		ETNP_90m_PROKKA_49827
		ETNP_120m_PROKKA_69423
		ETNP_100m_particle_PROKKA_76569
		NP_125m_PROKKA_08999
		NP_300m_PROKKA_06204
		ETNP_100m_PROKKA_53615
		ETNP_100m_PROKKA_73097
		ETNP_90m_PROKKA_73571
		ETNP14_120mab_PROKKA_50313
		ETNP14_68mB_PROKKA_00389
		ETNP_180m_PROKKA_13043
		ETNP14_68mB_PROKKA_41371
		ETNP_90m_PROKKA_102744
		ETNP14_120mab_PROKKA_25453
		ETNP_100m_PROKKA_75061
		ETNP_90m_PROKKA_58147
		ETNP_140m_PROKKA_64057
		ETNP_120m_PROKKA_56512
		ETNP_300m_PROKKA_25221
		ETNP14_120mab_PROKKA_07981
		ETNP_110m_PROKKA_09360
		ETNP_100m_particle_PROKKA_88078
		ETNP_110m_PROKKA_24638
		WP_036915413
		ETNP14_68mB_PROKKA_18700
		ETNP14_68mB_PROKKA_53390
		ETNP_100m_particle_PROKKA_137338
		ETNP14_120maa_PROKKA_17111
		ETNP_100m_particle_PROKKA_12044
		ETNP14_68maa_PROKKA_112390
		ETNP_90m_PROKKA_172685
		ETNP14_68mB_PROKKA_116259
		WP_011130065
		ETNP_90m_PROKKA_165756
		ETNP14_120mab_PROKKA_101646
		ETNP_120m_PROKKA_149150
		ETNP14_68maa_PROKKA_79872
		ETNP_120m_free_PROKKA_124989
		ETNP_100m_PROKKA_21903
		WP_011294882
		ETNP_100m_particle_PROKKA_52503
		ETNP14_68maa_PROKKA_134414
		ETNP14_120maa_PROKKA_38452
		ETNP_100m_particle_PROKKA_69298
		ETNP_110m_PROKKA_04004
		ETNP14_68mB_PROKKA_128460
		ETNP_120m_PROKKA_51380
		ETNP_90m_PROKKA_154007
		NP_85m_PROKKA_10143
		ETNP_90m_PROKKA_23457
		ETNP_120m_particle_PROKKA_142640
		ETNP_90m_PROKKA_34785
		ETNP_120m_PROKKA_178829
		ETNP_120m_free_PROKKA_16242
		ETNP_90m_PROKKA_209514
		ETNP_140m_PROKKA_82664
		XP_003058792
		ETNP_120m_PROKKA_66419
		WP_011130797
		ETNP_90m_PROKKA_170958
		ETNP14_68maa_PROKKA_121802
		WP_011131148
		ETNP14_68maa_PROKKA_90160
		ETNP14_68maa_PROKKA_46422
		ETNP_120m_PROKKA_03508
		WP_038652944
		ETNP_120m_PROKKA_34870
		ETNP_100m_PROKKA_66801
		ETNP_100m_particle_PROKKA_103710
		ETNP14_120maa_PROKKA_94611
		ETNP_100m_particle_PROKKA_74968
		WP_011130822
		NP_300m_PROKKA_02308
		ETNP_100m_PROKKA_81792
		NP_85m_PROKKA_26437
		ETNP14_120maa_PROKKA_110664
		ETNP_110m_PROKKA_01666
		ETNP_300m_PROKKA_171203
		ETNP_120m_PROKKA_306576
		WP_011127415
		ETNP_90m_PROKKA_149068
		ETNP_90m_PROKKA_151410
		ETNP_100m_PROKKA_01314
		ETNP_160m_PROKKA_179970
		ETNP_110m_PROKKA_12886
		ETNP_90m_PROKKA_201449
		ETNP14_120mab_PROKKA_61205
		ETNP_90m_PROKKA_29558
		ETNP_120m_PROKKA_231032
		ETNP_110m_PROKKA_24387
		ETNP_160m_PROKKA_40074
		ETNP14_68maa_PROKKA_67061
		NP_300m_PROKKA_44763
		WP_011825073
		WP_006170201
		WP_006043345
		ETNP_120m_PROKKA_24154
		ETNP_160m_PROKKA_158752
		ETNP_100m_particle_PROKKA_87957
		ETNP_100m_PROKKA_77603
		ETNP_110m_PROKKA_12661
		ETNP_140m_PROKKA_117302
		WP_036913864
		ETNP14_68maa_PROKKA_197055
		ETNP_100m_particle_PROKKA_73834
		ETNP_100m_PROKKA_09660
		ETNP_120m_PROKKA_309061
		ETNP_120m_PROKKA_157322
		ETNP_140m_PROKKA_132536
		ETNP14_68mB_PROKKA_81109
		ETNP_100m_PROKKA_25491
		ETNP_100m_PROKKA_94485
		ETNP_120m_free_PROKKA_307801
		ETNP_160m_PROKKA_105367
		WP_011311327
		WP_038543623
		ETNP14_68mB_PROKKA_158404
		ETNP_120m_PROKKA_02296
		ETNP_90m_PROKKA_62874
		ETNP_120m_PROKKA_211119
		ETNP_100m_PROKKA_66131
		NP_85m_PROKKA_26602
		ETNP_120m_PROKKA_127860
		ETNP_120m_PROKKA_307121
		ETNP14_68mB_PROKKA_129429
		ETNP_150m_particle_PROKKA_08109
		ETNP_70m_PROKKA_74932
		ETNP_120m_particle_PROKKA_38718
		ETNP_100m_PROKKA_65569
		NP_100m_PROKKA_18521
		ETNP_110m_PROKKA_06308
		ETNP_120m_PROKKA_280293
		ETNP_120m_particle_PROKKA_107560
		ETNP_140m_PROKKA_142236
		ETNP14_68maa_PROKKA_122962
		ETNP14_68maa_PROKKA_168853
		ETNP_120m_free_PROKKA_128761
		NP_30m_PROKKA_09932
		WP_011130198
		WP_036911818
		ETNP14_68mB_PROKKA_55915
		NP_125m_PROKKA_01369
		ETNP_110m_PROKKA_33951
		ETNP_90m_PROKKA_10440
		ETNP_90m_PROKKA_93999
		ETNP_100m_particle_PROKKA_100066
		ETNP_120m_free_PROKKA_36507
		NP_30m_PROKKA_06165
		ETNP_120m_PROKKA_280192
		ETNP_100m_particle_PROKKA_141075
		EJK69577
		ETNP_160m_PROKKA_201077
		NP_30m_PROKKA_14100
		WP_006172463
		WP_042851049
		ETNP14_120maa_PROKKA_09574
		ETNP14_68mB_PROKKA_17733
		ETNP_90m_PROKKA_156294
		ETNP14_68maa_PROKKA_36962
		ETNP14_68mB_PROKKA_118668
		ETNP_140m_PROKKA_43217
		ETNP_120m_PROKKA_328578
		ETNP_100m_particle_PROKKA_42501
		ETNP_110m_PROKKA_30130
		ETNP_110m_PROKKA_49569
		ETNP_120m_particle_PROKKA_35915
		ETNP_120m_PROKKA_73982
		NP_30m_PROKKA_07361
		ETNP_120m_free_PROKKA_318897
		ETNP_90m_PROKKA_67519
		ETNP_100m_PROKKA_66628
		ETNP14_68maa_PROKKA_174519
		NP_300m_PROKKA_00602
		ETNP_120m_PROKKA_58996
		ETNP14_68maa_PROKKA_96043
		ETNP_120m_PROKKA_207479
		ETNP_120m_PROKKA_239033
		ETNP_120m_PROKKA_52529
		ETNP14_68maa_PROKKA_28192
		ETNP_120m_PROKKA_74132
		WP_038546435
		ETNP_110m_PROKKA_10742
		ETNP_120m_particle_PROKKA_68299
		ETNP14_68maa_PROKKA_106580
		ETNP_100m_particle_PROKKA_51317
		ETNP_120m_free_PROKKA_315605
		ETNP_110m_PROKKA_51120
		ETNP_120m_particle_PROKKA_166292
		WP_036912698
		ETNP_90m_PROKKA_107180
		WP_042850868
		NP_30m_PROKKA_24130
		ETNP_100m_particle_PROKKA_116645
		ETNP_110m_PROKKA_40292
		ETNP_300m_PROKKA_75120
		ETNP_90m_PROKKA_110512
965 m sus	254	ETNP_180m_PROKKA_17691
		WP_018970663
		ETNP14_68mB_PROKKA_97976
		WP_042250442
		AIE90450
		XP_003080933
		ETNP_300m_PROKKA_18607
		ETNP14_68maa_PROKKA_132204
		ETNP_120m_free_PROKKA_224153
		ETNP14_120maa_PROKKA_50312
		ETNP14_68mB_PROKKA_131171
		ETNP14_120maa_PROKKA_191553
		NP_100m_PROKKA_12960
		ETNP14_120mab_PROKKA_141698
		ETNP14_120mac_PROKKA_101410
		ETNP_180m_PROKKA_126275
		ETNP_180m_PROKKA_208130
		ETNP14_68mB_PROKKA_57533
		ETNP14_120mab_PROKKA_23601
		ETNP_160m_PROKKA_19494
		ETNP_120m_PROKKA_20258
		ETNP_120m_PROKKA_296351
		ETNP_180m_PROKKA_176133
		ETNP14_68maa_PROKKA_122264
		ETNP_90m_PROKKA_16301
		ETNP_300m_PROKKA_120438
		ETNP_120m_PROKKA_24459
		NP_300m_PROKKA_18342
		ETNP14_120mab_PROKKA_99350
		WP_029388937
		ETNP14_120mab_PROKKA_171780
		ETNP14_120maa_PROKKA_63501
		ETNP_180m_PROKKA_195234
		NP_300m_PROKKA_21309
		NP_125m_PROKKA_13763
		ETNP14_68mB_PROKKA_74072
		ETNP_180m_PROKKA_214610
		ETNP14_68mB_PROKKA_178830
		ETNP_100m_particle_PROKKA_25885
		ETNP_120m_PROKKA_306054
		ETNP14_68maa_PROKKA_22115
		ETNP_120m_particle_PROKKA_96964
		ETNP_100m_particle_PROKKA_11156
		ETNP14_120maa_PROKKA_172763
		NP_100m_PROKKA_20676
		ETNP14_120mac_PROKKA_22432
		WP_015403744
		NP_100m_PROKKA_07831
		ETNP14_120mac_PROKKA_16115
		WP_011784398
		ETNP14_68maa_PROKKA_74652
		ETNP14_120mab_PROKKA_144263
		NP_125m_PROKKA_08168
		ETNP14_68maa_PROKKA_08605
		ETNP_140m_PROKKA_56093
		XP_003057265
		ETNP14_120maa_PROKKA_184116
		ETNP_90m_PROKKA_19224
		ETNP_100m_PROKKA_82916
		ETNP14_120mac_PROKKA_69912
		ETNP_180m_PROKKA_146298
		ETNP14_120mab_PROKKA_51545
		ETNP_110m_PROKKA_37982
		NP_100m_PROKKA_08411
		ETNP14_120mac_PROKKA_72770
		ETNP14_120maa_PROKKA_76715
		ETNP_180m_PROKKA_174119
		ETNP14_120mab_PROKKA_153379
		WP_052643524
		ETNP14_68mB_PROKKA_127566
		ETNP14_68mB_PROKKA_07829
		ETNP14_120mac_PROKKA_06945
		ETNP_180m_PROKKA_68623
		NP_300m_PROKKA_16547
		ETNP_160m_PROKKA_188359
		ETNP_140m_PROKKA_100329
		ETNP14_68mB_PROKKA_132823
		ETNP14_68maa_PROKKA_71511
		NP_125m_PROKKA_07293
		ETNP_140m_PROKKA_144617
		ETNP_120m_free_PROKKA_75032
		NP_300m_PROKKA_50565
		ETNP_120m_PROKKA_174946
		ETNP14_68mB_PROKKA_164068
		ETNP14_120mac_PROKKA_90904
		ETNP_120m_PROKKA_296350
		ETNP14_68mB_PROKKA_113465
		ETNP14_120mac_PROKKA_70010
		ETNP_120m_free_PROKKA_33125
		ETNP_120m_PROKKA_271550
		NP_100m_PROKKA_15213
		ETNP_180m_PROKKA_149126
		NP_100m_PROKKA_27400
		ETNP_180m_PROKKA_120456
		ETNP14_120mab_PROKKA_169361
		ETNP_110m_PROKKA_51611
		ETNP_120m_free_PROKKA_270315
		ETNP_160m_PROKKA_119323
		ETNP_300m_PROKKA_102581
		ETNP14_68maa_PROKKA_60813
		ETNP_120m_free_PROKKA_283113
		ETNP_120m_free_PROKKA_149007
		ETNP14_68mB_PROKKA_60832
		ETNP14_120maa_PROKKA_83373
		NP_300m_PROKKA_26128
		ETNP14_120maa_PROKKA_160404
		ETNP_120m_particle_PROKKA_183149
		ETNP14_68mB_PROKKA_117188
		ETNP14_120maa_PROKKA_153923
		ETNP14_68maa_PROKKA_48494
		ETNP_300m_PROKKA_68186
		ETNP14_120mac_PROKKA_73753
		ETNP_120m_free_PROKKA_26408
		ETNP14_68mB_PROKKA_127594
		ETNP_100m_PROKKA_97551
		ETNP_300m_PROKKA_135140
		ETNP14_120maa_PROKKA_161598
		ETNP_300m_PROKKA_03237
		ETNP14_68mB_PROKKA_15410
		ETNP_300m_PROKKA_105808
		ETNP_140m_PROKKA_76469
		ETNP_160m_PROKKA_220356
		ETNP_100m_particle_PROKKA_49172
		NP_100m_PROKKA_23957
		ETNP_120m_particle_PROKKA_230712
		NP_300m_PROKKA_37532
		ETNP14_68maa_PROKKA_74279
		ETNP_140m_PROKKA_160529
		ETNP_120m_PROKKA_185942
		NP_125m_PROKKA_05049
		ETNP14_120maa_PROKKA_60796
		ETNP14_120mab_PROKKA_138593
		ETNP_70m_PROKKA_109992
		ETNP14_68maa_PROKKA_07815
		WP_053820725
		ETNP14_68maa_PROKKA_187339
		ETNP14_68maa_PROKKA_84538
		ETNP14_120mac_PROKKA_32980
		NP_300m_PROKKA_11528
		XP_003055516
		ETNP14_120maa_PROKKA_145599
		ETNP_100m_PROKKA_90626
		NP_125m_PROKKA_17492
		ETNP14_120maa_PROKKA_72720
		ETNP14_120mab_PROKKA_104712
		NP_300m_PROKKA_27107
		ETNP14_120mac_PROKKA_34623
		WP_002652628
		ETNP_70m_PROKKA_72238
		ETNP_120m_PROKKA_53780
		ETNP_300m_PROKKA_98471
		ETNP14_120maa_PROKKA_145159
		NP_100m_PROKKA_24719
		XP_003082284
		WP_033384699
		ETNP14_68maa_PROKKA_40384
		NP_85m_PROKKA_09698
		ETNP_160m_PROKKA_128641
		ETNP14_68maa_PROKKA_186974
		ETNP14_120mac_PROKKA_48242
		NP_100m_PROKKA_09190
		ETNP14_120mab_PROKKA_38148
		ETNP14_120maa_PROKKA_15245
		ETNP_160m_PROKKA_09119
		ETNP_90m_PROKKA_30123
		WP_002654692
		ETNP_120m_PROKKA_03745
		ETNP_180m_PROKKA_52058
		ETNP_120m_PROKKA_55302
		ETNP_300m_PROKKA_19830
		ETNP14_68mB_PROKKA_31228
		ETNP14_120maa_PROKKA_41232
		ETNP14_120mac_PROKKA_00686
		NP_125m_PROKKA_18000
		NP_300m_PROKKA_19592
		ETNP_160m_PROKKA_74542
		NP_30m_PROKKA_02029
		ETNP14_120mab_PROKKA_36867
		ETNP14_120maa_PROKKA_11411
		ETNP_180m_PROKKA_177962
		XP_002183726
		ETNP_120m_free_PROKKA_231416
		ETNP14_68mB_PROKKA_175381
		ETNP14_68maa_PROKKA_196822
		ETNP_120m_free_PROKKA_19960
		ETNP_180m_PROKKA_80380
		WP_018047569
		NP_300m_PROKKA_12370
		ETNP14_120maa_PROKKA_60195
		ETNP14_120maa_PROKKA_122266
		ETNP14_120maa_PROKKA_177270
		NP_300m_PROKKA_18007
		ETNP_140m_PROKKA_28232
		ETNP14_120maa_PROKKA_18607
		ETNP_180m_PROKKA_48129
		ETNP_120m_PROKKA_88180
		ETNP_140m_PROKKA_65480
		ETNP14_120maa_PROKKA_79428
		ETNP_180m_PROKKA_08157
		ETNP14_120mab_PROKKA_24641
		ETNP14_120maa_PROKKA_140179
		ETNP14_120maa_PROKKA_191924
		WP_011312173
		ETNP_120m_PROKKA_168017
		ETNP_160m_PROKKA_133517
		ETNP14_68mB_PROKKA_81584
		ETNP_100m_particle_PROKKA_71706
		ETNP14_120mab_PROKKA_161376
		ETNP_160m_PROKKA_225731
